"","gene","beta","sd","pval","pval_anova","cov","varexp","singular","beta_norm"
"Slc25a31","Slc25a31",0.0283392827101412,0.0132581710739909,0.0450925301402459,0.0450925301402459,0.000175779100227209,0,TRUE,0.0110872089386125
"Slc25a33","Slc25a33",2.98331960727884,0.636797744392752,0.0110918172160994,0.0110918172160994,0.405511367263697,0.582342741052375,FALSE,0.0220726711332859
"Slc25a43","Slc25a43",0.339328132204588,0.0827553243611379,0.000556331709311908,0.000556331709311908,0.00684844371011714,0,TRUE,0.0122433439628229
"Slc25a46","Slc25a46",5.10466160882026,1.68850470050806,0.00671577662869458,0.00671577662869458,2.85104812363781,0,TRUE,0.0299589917852878
"Slc26a11","Slc26a11",2.56186402883399,0.972993504782328,0.015945798288405,0.015945798288405,0.946716360348599,0,TRUE,0.0205058639754698
"Slc26a4","Slc26a4",0.0516194911349138,0.0241815996599939,0.0453507981273412,0.0453507981273412,0.000584749762116216,0,TRUE,0.0111737556568459
"Slc2a10","Slc2a10",0.550210191038582,0.120772097042624,0.0127731235444165,0.0127731235444165,0.014585899424073,0.56567905850408,FALSE,0.013027321055866
"Slc2a12","Slc2a12",0.078973531722822,0.0306603960902177,0.0180478176040198,0.0180478176040198,0.000940059888409036,0,TRUE,0.01127544729122
"Slc2a6","Slc2a6",1.99486355708221,0.343570634823654,1.11069891380236e-05,1.11069891380236e-05,0.118040781113128,0,TRUE,0.018397977775686
"Slc31a1","Slc31a1",-1.30302722566439,0.34653501584301,0.00123183623212259,0.00123183623212259,0.120086517205315,0,TRUE,0.00613770848901574
"Slc33a1","Slc33a1",1.03067485879896,0.336139687643507,0.00609385449683675,0.00609385449683675,0.112989889609074,0,TRUE,0.0148135009500856
"Slc35e3","Slc35e3",0.302856752985523,0.098499135393395,0.00597769492364666,0.00597769492364666,0.00970207967324637,0,TRUE,0.0121077576259978
"Slc35e4","Slc35e4",0.61373072701613,0.120467936358115,5.53244777054014e-05,5.53244777054015e-05,0.0145125236903828,0,TRUE,0.0132634655881207
"Slc35f5","Slc35f5",2.42201162887155,0.350013534225055,0.00388682802620011,0.00388682802620011,0.122509474140714,0.420739837997539,FALSE,0.0199859473994279
"Slc36a2","Slc36a2",0.0681852110515166,0.0170185786264985,0.00069288555145637,0.00069288555145637,0.000289632018466311,0,TRUE,0.0112353405304768
"Slc36a3","Slc36a3",-0.0835121908182884,0.038343068896245,0.0415442640563146,0.0415442640563146,0.00147019093238219,0,TRUE,0.0106713888657515
"Slc37a1","Slc37a1",-3.05715864179945,1.23048420263917,0.0219465077789438,0.0219465077789438,1.51409137294455,0,TRUE,-0.000383466693175238
"Slc37a2","Slc37a2",2.74291048123874,0.336371548203612,0.0103886183202337,0.0103886183202337,0.113145818440895,0.0224646722330118,FALSE,0.0211789239420068
"Slc38a11","Slc38a11",0.0588459281740405,0.0202658323561208,0.00878115385734671,0.00878115385734671,0.000410703961086392,0,TRUE,0.0112006207260427
"Slc38a4","Slc38a4",0.0538753016460518,0.0243618985237173,0.0388108904456536,0.0388108904456536,0.000593502099679901,0,TRUE,0.0111821418788729
"Slc41a2","Slc41a2",1.8682882675539,0.338928391233002,0.010631490141035,0.010631490141035,0.114872454383791,0.427364231252716,FALSE,0.017927420308236
"Slc44a5","Slc44a5",0.388834212697531,0.0985376263245313,0.027997618446062,0.0279976184460621,0.00970966380167296,0.329866370063566,FALSE,0.0124273882257033
"Slc46a2","Slc46a2",0.0412781061766848,0.0195951004495603,0.047984157309595,0.047984157309595,0.00038396796162836,0,TRUE,0.0111353104284446
"Slc49a4","Slc49a4",-0.943873372284888,0.326103183939992,0.00896534936271976,0.00896534936271976,0.1063432865758,0,TRUE,0.00747290217730123
"Slc52a3","Slc52a3",1.35339304113974,0.17301720237587,1.64634456447494e-07,1.64634456447494e-07,0.0299349523179729,0,TRUE,0.0160132410506075
"Slc66a2","Slc66a2",-0.754469395818504,0.224137737436504,0.00307223087217623,0.00307223087217623,0.0502377253431551,0,TRUE,0.00817703215261512
"Slc6a20a","Slc6a20a",0.0615895880199982,0.0218721474072518,0.0106749652150114,0.0106749652150114,0.000478390832204551,0,TRUE,0.0112108205812707
"Slc6a21","Slc6a21",0.0796185769423041,0.0263543070603317,0.00674766216376275,0.00674766216376275,0.000694549500630249,0,TRUE,0.0112778453172959
"Slc6a5","Slc6a5",0.0388124591358846,0.0180907943674068,0.0443773338855847,0.0443773338855847,0.000327276840843797,0,TRUE,0.0111261441161927
"Slc7a5","Slc7a5",-0.251265032836297,0.0764105654223568,0.00367322816390775,0.00367322816390775,0.00583857450816427,0,TRUE,0.0100477493481832
"Slc9a3r2","Slc9a3r2",0.202267928266374,0.0400727899629799,6.1625243297761e-05,6.1625243297761e-05,0.00160582849541711,0,TRUE,0.0117338076805544
"Slc9a7","Slc9a7",6.24756761540881,1.01211069546142,0.00838128080147377,0.00838128080147377,1.02436805986741,0.303742152095481,FALSE,0.0342078697297716
"Slc9c1","Slc9c1",0.0434119907962748,0.0203575501657949,0.0455505969935563,0.0455505969935563,0.000414429848752855,0,TRUE,0.0111432433776493
"Slco1a5","Slco1a5",0.0418603112975799,0.0154269961190352,0.0133782196681487,0.0133782196681487,0.000237992209256729,0,TRUE,0.0111374748395883
"Slfn1","Slfn1",-30.2380903952882,7.6577505737165,0.0232375125481531,0.0232375125481531,58.6411438492554,0.352259366912801,FALSE,-0.101431550063249
"Slfn10-ps","Slfn10-ps",4.77465369849728,0.960162541403519,7.31740778297649e-05,7.3174077829765e-05,0.921912105914464,0,TRUE,0.0287321513245735
"Slfn9","Slfn9",1.89986192880018,0.257428415106973,3.95912397797831e-07,3.95912397797831e-07,0.066269388904488,0,TRUE,0.0180447988434111
"Slit2","Slit2",0.266815693664192,0.10074236397851,0.0154167262625893,0.0154167262625893,0.0101490238999787,0,TRUE,0.011973771050406
"Slmapos2","Slmapos2",0.123118016424915,0.0203617746924265,6.54137175525776e-06,6.54137175525774e-06,0.00041460186862514,0,TRUE,0.0114395592359822
"Smad3","Smad3",19.7149223250885,4.68619998730387,0.0257752406920579,0.0257752406920579,21.9604703210068,0.28560848646156,FALSE,0.0842742322010803
"Smarcd3","Smarcd3",0.280893738437358,0.0617588385402506,0.000195528097998249,0.000195528097998249,0.00381415413784074,0,TRUE,0.0120261077199073
"Smc5","Smc5",6.4338277209795,1.07006711714909,7.04702723102911e-06,7.04702723102913e-06,1.14504363520377,0,TRUE,0.0349003120215561
"Smim24","Smim24",0.981318425736213,0.274869615329101,0.00191679720905016,0.00191679720905016,0.0755533054311682,0,TRUE,0.014630013017876
"Smim3","Smim3",0.756993472522304,0.107988407823651,8.42298881270065e-07,8.42298881270066e-07,0.0116614962242871,0,TRUE,0.0137960604963094
"Smim40","Smim40",-0.239150741820101,0.066440673491912,0.00179057430553549,0.00179057430553549,0.00441436309405886,0,TRUE,0.0100927855485486
"Smlr1","Smlr1",0.0428960608665148,0.0171859199901071,0.0214156159893744,0.0214156159893744,0.000295355845906361,0,TRUE,0.0111413253517689
"Smtn","Smtn",0.367623790324271,0.0911446713700275,0.00065065438143709,0.00065065438143709,0.00830735111915032,0,TRUE,0.0123485361632456
"Snhg1","Snhg1",-5.04429271714143,1.35845145525152,0.0455153376037019,0.0455153376037019,1.84539035627497,0.124849317411411,FALSE,-0.0077708547170201
"Snhg12","Snhg12",-1.75421980732589,0.217776075448627,1.04810065317321e-07,1.04810065317321e-07,0.0474264190378062,0,TRUE,0.00446035077290885
"Snhg15","Snhg15",-2.58210855571783,0.670874996514369,0.00100151747732417,0.00100151747732417,0.450073260948154,0,TRUE,0.00138258390209822
"Snhg16","Snhg16",-0.853690298378787,0.275250352078801,0.00562564617599589,0.00562564617599589,0.0757627563195038,0,TRUE,0.00780816760724612
"Snhg17","Snhg17",-1.69004303369777,0.520212800655837,0.00402211222196678,0.00402211222196678,0.27062135796619,0,TRUE,0.00469893494032503
"Snhg4","Snhg4",-1.69607647112416,0.408344586406657,0.000491290613474512,0.000491290613474512,0.166745301247624,0,TRUE,0.00467650497752592
"Snhg5","Snhg5",-2.66397095859909,0.844525305594892,0.0395716358370889,0.0395716358370889,0.713222991790146,0.193310848710539,FALSE,0.00107825147573992
"Snph","Snph",0.11667236076213,0.048636642421597,0.0263120927113321,0.0263120927113321,0.00236552298604628,0,TRUE,0.0114155968068537
"Snrnp27","Snrnp27",1.48092283965447,0.611808392671374,0.0251350068750628,0.0251350068750628,0.374309509343131,0,TRUE,0.0164873470094964
"Snrpb2","Snrpb2",1.4275828098416,0.636782317599448,0.0364681966558201,0.0364681966558201,0.405491720007324,0,TRUE,0.0162890496211516
"Sntb1","Sntb1",-5.85176302671368,1.70790871024281,0.0354676707612145,0.0354676707612145,2.91695216252326,0.223398658090159,FALSE,-0.0107727138107596
"Sntg1","Sntg1",0.114980089654305,0.0359195203750101,0.00448547926716191,0.00448547926716191,0.00129021194397076,0,TRUE,0.011409305604126
"Sntg2","Sntg2",0.087685166482866,0.0273673693897241,0.00445530789834086,0.00445530789834086,0.000748972907313606,0,TRUE,0.0113078337452057
"Snx10","Snx10",8.52713737170205,1.81465573961242,0.0225284475114046,0.0225284475114046,3.29297545330829,0.306803300035251,FALSE,0.042682419346793
"Snx18","Snx18",6.03508186224389,1.18348327338606,5.47112365115767e-05,5.47112365115766e-05,1.40063265838459,0,TRUE,0.0334179307278464
"Snx5","Snx5",18.8578427432147,3.90600299022144,0.0285667074340303,0.0285667074340303,15.2568593596188,0.0638753810542874,FALSE,0.0810879452176381
"Snx7","Snx7",0.14730285789947,0.0487654675598594,0.00675444114804764,0.00675444114804764,0.0023780708263317,0,TRUE,0.0115294690264109
"Sorbs2","Sorbs2",0.126862517093505,0.0448896356754147,0.0104362302127634,0.0104362302127634,0.00201507939107147,0,TRUE,0.0114534798263124
"Sorbs3","Sorbs3",0.300378978883145,0.0655319349753396,0.00018004017846329,0.000180040178463291,0.00429443450161214,0,TRUE,0.01209854623007
"Sorcs3","Sorcs3",0.0540533675958285,0.0200066221784297,0.0137246054193343,0.0137246054193343,0.000400264930990436,0,TRUE,0.0111828038584956
"Sord","Sord",2.43239826639694,0.303547181128609,1.1362358350522e-07,1.1362358350522e-07,0.0921408911711248,0,TRUE,0.0200245608591914
"Sos2","Sos2",4.27154842590341,0.646938513012423,1.97397739184426e-06,1.97397739184426e-06,0.418529439618725,0,TRUE,0.0268618025083502
"Sox2ot","Sox2ot",0.177647469487409,0.0599773898249174,0.00770839077892539,0.00770839077892539,0.0035972872902101,0,TRUE,0.0116422784352044
"Sox6","Sox6",0.882128015377885,0.182472873034408,0.000100696671901006,0.000100696671901006,0.0332963493934312,0,TRUE,0.0142612618305988
"Spa17","Spa17",0.0767516298396982,0.02715908516277,0.0104384547647937,0.0104384547647937,0.000737615906878592,0,TRUE,0.0112671871282219
"Spaca9","Spaca9",1.36960081152169,0.238469206120208,0.00858923014355554,0.00858923014355554,0.0568675622676023,0.417772198188495,FALSE,0.0160734952077366
"Spag6","Spag6",0.0564831338552036,0.0217589193853781,0.0172809186678906,0.0172809186678906,0.000473450572819382,0,TRUE,0.0111918367800219
"Spast","Spast",2.81382354994712,0.764656289746448,0.00148527696245769,0.00148527696245769,0.584699241448803,0,TRUE,0.0214425510223388
"Spata13","Spata13",24.8076039673561,6.59989258605643,0.0442617971379448,0.0442617971379448,43.5585821474826,0.211218967300321,FALSE,0.103206832592862
"Spata31","Spata31",0.0693294487825317,0.0312487646814998,0.0382462900841563,0.0382462900841563,0.000976485294119749,0,TRUE,0.0112395943592527
"Spata46","Spata46",0.111478373875236,0.0269735016361048,0.000515606445482579,0.000515606445482579,0.000727569790512948,0,TRUE,0.011396287593147
"Spcs3","Spcs3",10.583736603418,3.31747649684909,0.00459686174614161,0.00459686174614161,11.0056503071461,0,TRUE,0.050328051678679
"Specc1","Specc1",0.397952653662129,0.0909041531229845,0.000290962681946339,0.000290962681946339,0.00826356505500701,0,TRUE,0.0124612870261993
"Spo11","Spo11",2.06212221337075,0.457047298431939,0.000212822096551682,0.000212822096551681,0.208892233003934,0,TRUE,0.0186480191785945
"Spp1","Spp1",0.280106582277015,0.0605641579331568,0.000163575850577069,0.000163575850577069,0.00366801722615236,0,TRUE,0.0120231813808824
"Sppl2a","Sppl2a",7.49095433929711,2.34621982994839,0.00457094434426153,0.00457094434426153,5.50474749044307,0,TRUE,0.0388302957185562
"Sppl2b","Sppl2b",5.60803698648649,1.14388852098274,8.60060447294861e-05,8.60060447294859e-05,1.30848094843607,0,TRUE,0.0318303447466275
"Sppl3","Sppl3",2.85046915848813,0.817857511505934,0.00233323737222883,0.00233323737222883,0.668890909126679,0,TRUE,0.0215787850757034
"Spry2","Spry2",34.6525002995207,6.01316953244568,0.0138396414544754,0.0138396414544754,36.158207825933,0.223832219525562,FALSE,0.139806310284226
"Spry4","Spry4",0.258626847131847,0.0696455711449672,0.00137344087040696,0.00137344087040696,0.00485050558010868,0,TRUE,0.0119433281187722
"Sptbn2","Sptbn2",0.151944864532463,0.0670629316888816,0.0347234230318625,0.0347234230318625,0.0044974368067076,0,TRUE,0.0115467261932181
"Sptlc2","Sptlc2",5.16014889083706,1.46967655000687,0.00219800782131378,0.00219800782131378,2.1599491616401,0,TRUE,0.0301652718182925
"Srebf2","Srebf2",-7.49681938074474,2.53650311876224,0.0492953114670148,0.0492953114670148,6.43384807149059,0.317829440588432,FALSE,-0.0168883905328892
"Srfbp1","Srfbp1",-0.908905971437034,0.430386346038712,0.0474786987893119,0.0474786987893119,0.185232406856554,0,TRUE,0.00760289731021846
"Srl","Srl",0.0799020903829849,0.0377213179737463,0.0468745807454787,0.0468745807454787,0.00142289782967647,0,TRUE,0.0112788993094863
"Srm","Srm",-3.36867333087736,1.10755638279584,0.00644333987492139,0.00644333987492139,1.22668114107181,0,TRUE,-0.00154155658348643
"Srrd","Srrd",0.337833339128077,0.156781534124944,0.0435449423777138,0.0435449423777138,0.0245804494425709,0,TRUE,0.0122377869062515
"Srsf9","Srsf9",0.630367892681429,0.262011959079557,0.0259261182857846,0.0259261182857846,0.0686502667007076,0,TRUE,0.0133253160691287
"Srxn1","Srxn1",0.486177494671471,0.0957494292321358,5.75161348410945e-05,5.75161348410944e-05,0.00916795319827978,0,TRUE,0.0127892725114087
"Ssh1","Ssh1",13.4457574354889,3.05441586103877,0.0191387286577266,0.0191387286577266,9.32945625216521,0.15043179533257,FALSE,0.0609679268039636
"Ssh3","Ssh3",2.91495946168141,0.467239135485858,4.30493584440223e-06,4.30493584440224e-06,0.218312409729572,0,TRUE,0.0218185348235314
"Sspn","Sspn",0.212167944871114,0.0873068906327436,0.0246316672083741,0.0246316672083741,0.00762249315195784,0,TRUE,0.0117706120738812
"Ssr1","Ssr1",11.6750091654114,3.34827521409627,0.00232469852013857,0.00232469852013857,11.2109469093314,0,TRUE,0.0543849766518134
"St3gal4","St3gal4",6.56793972366742,1.47399605775273,0.0294788768126825,0.0294788768126825,2.17266437827058,0.298127689337312,FALSE,0.0353988880435794
"Stambpl1","Stambpl1",-10.2385040258344,2.34514315973304,0.0228595042841941,0.0228595042841941,5.49969643964267,0.0893132881748981,FALSE,-0.0270809027360774
"Stard10","Stard10",0.733726033307158,0.0811263167074047,1.66601845885189e-08,1.66601845885189e-08,0.00658147926251013,0,TRUE,0.0137095612490081
"Stard9","Stard9",0.53908841014044,0.112938783237209,0.000115959646491538,0.000115959646491538,0.0127551687591013,0,TRUE,0.0129859746202987
"Stat1","Stat1",-23.0291289100136,6.88915847703563,0.0032413823798834,0.0032413823798834,47.4605045217119,0,TRUE,-0.0746314481468684
"Stat4","Stat4",28.2834488316711,4.29858225566157,2.07258703283426e-06,2.07258703283426e-06,18.4778094086885,0,TRUE,0.116128665619637
"Steap3","Steap3",2.24815052009614,0.253524153012086,2.2926105621587e-08,2.2926105621587e-08,0.0642744961604956,0,TRUE,0.0193395997328469
"Stk32c","Stk32c",0.336787290733169,0.0564220547470863,7.75293273604181e-06,7.75293273604181e-06,0.00318344826188321,0,TRUE,0.0122338981070604
"Stk40","Stk40",1.63491652838139,0.495067160468564,0.00355662520978208,0.00355662520978208,0.245091493374407,0,TRUE,0.0170598353714873
"Stox2","Stox2",0.0789553611548008,0.0286514901738354,0.0121920090720347,0.0121920090720347,0.000820907889181385,0,TRUE,0.0112753797401486
"Stx11","Stx11",8.13753714489638,1.14253891336414,0.0202531628179927,0.0202531628179927,1.30539516855132,0.255858776118375,FALSE,0.0412340379389629
"Stx19","Stx19",0.184410338691048,0.05516148673351,0.00323920435033464,0.00323920435033464,0.0030427896186512,0,TRUE,0.0116674201403271
"Stx7","Stx7",8.50934935947816,1.32192235267193,0.00900507449548353,0.00900507449548353,1.7474787064937,0.142866765740098,FALSE,0.0426162904679717
"Stx8","Stx8",1.43474742305519,0.556390599061424,0.017934553564826,0.017934553564826,0.309570498723931,0,TRUE,0.0163156848535229
"Stxbp5","Stxbp5",1.69035284556131,0.516784983208648,0.00382318500830464,0.00382318500830464,0.267066718869963,0,TRUE,0.017265925937143
"Styk1","Styk1",25.5588570196453,5.17300373890115,0.00687768668827358,0.00687768668827358,26.7599676826852,0.724031105265335,FALSE,0.105999697890793
"Sulf1","Sulf1",0.129818692704699,0.0459289387655459,0.0104266613360379,0.0104266613360379,0.00210946741612926,0,TRUE,0.0114644697321156
"Sulf2","Sulf2",10.3552356282524,1.84108185342627,0.0222047566321452,0.0222047566321452,3.38958239101552,0.30026293818958,FALSE,0.0494785743392683
"Sult1d1","Sult1d1",0.109586772098606,0.0421999430011036,0.017244146873561,0.017244146873561,0.00178083518929639,0,TRUE,0.0113892553568808
"Sult2a7","Sult2a7",0.0539530824728853,0.0213762848362936,0.0201724915481234,0.0201724915481234,0.000456945553402357,0,TRUE,0.0111824310375943
"Sult2b1","Sult2b1",0.247347160325542,0.0843122359379521,0.0082114138701303,0.0082114138701303,0.00710855312885689,0,TRUE,0.0119013946507391
"Svip","Svip",0.199827433959426,0.0434607591717438,0.0371436157036517,0.0371436157036517,0.00188883758778432,0.0132718544276708,FALSE,0.011724734876339
"Svopl","Svopl",0.111165686085876,0.0427969225414637,0.0172192049182035,0.0172192049182035,0.00183157657902005,0,TRUE,0.0113951251421285
"Syce2","Syce2",0.617560660641616,0.0848871108046107,4.89600822526957e-07,4.89600822526958e-07,0.00720582158075425,0,TRUE,0.0132777037848024
"Syk","Syk",13.143317820925,2.94668420952336,0.0125876114040477,0.0125876114040477,8.68294783065429,0.608546087748654,FALSE,0.0598435744946304
"Syn3","Syn3",0.0816128041489165,0.0375030143600597,0.0417013035064589,0.0417013035064589,0.00140647608609084,0,TRUE,0.0112852590748105
"Syne3","Syne3",5.44676761338182,1.16977491562373,0.0175233972704268,0.0175233972704268,1.3683733532225,0.337632534564951,FALSE,0.0312308082330777
"Synj1","Synj1",3.66252749821619,0.830628797537593,0.000270261540671592,0.000270261540671592,0.689944199298747,0,TRUE,0.0245977006727989
"Synpo2","Synpo2",0.0904428480572011,0.0397407779135105,0.0340065221874895,0.0340065221874895,0.00157932942917096,0,TRUE,0.0113180857277415
"Sypl","Sypl",13.3724528905347,2.43941719668868,0.00768302296041463,0.00768302296041463,5.95075625950048,0.410972115705412,FALSE,0.0606954091494138
"Syt16","Syt16",0.151464568884975,0.0489765938134959,0.00574049306472581,0.00574049306472581,0.00239870674157216,0,TRUE,0.0115449406416754
"Sytl2","Sytl2",9.83418266090269,2.71047397936264,0.0373910090943721,0.0373910090943721,7.34666919280195,0.356703730734584,FALSE,0.0475415030069644
